Date,Close
10/23/2019,9.01
10/24/2019,9
10/25/2019,8.99
10/28/2019,8.98
10/29/2019,8.98
10/30/2019,8.99
10/31/2019,9.02
11/1/2019,9.04
11/4/2019,9.01
11/5/2019,8.99
11/6/2019,9
11/7/2019,8.97
11/8/2019,8.95
11/11/2019,8.95
11/12/2019,8.94
11/13/2019,8.94
11/14/2019,8.95
11/15/2019,8.96
11/18/2019,8.97
11/19/2019,8.97
11/20/2019,8.97
11/21/2019,8.97
11/22/2019,8.95
11/25/2019,8.95
11/26/2019,8.96
11/27/2019,8.95
11/29/2019,8.94
12/2/2019,8.96
12/3/2019,8.98
12/4/2019,9
12/5/2019,8.99
12/6/2019,8.99
12/9/2019,9
12/10/2019,9
12/11/2019,9.04
12/12/2019,9.02
12/13/2019,9.06
12/16/2019,9.06
12/17/2019,9.04
12/18/2019,9.03
12/19/2019,9.03
12/20/2019,9.01
12/23/2019,9.01
12/24/2019,9.02
12/26/2019,9.02
12/27/2019,9.07
12/30/2019,9.08
12/31/2019,9.1
1/2/2020,9.09
1/3/2020,9.09
1/6/2020,9.1
1/7/2020,9.08
1/8/2020,9.07
1/9/2020,9.06
1/10/2020,9.08
1/13/2020,9.08
1/14/2020,9.08
1/15/2020,9.09
1/16/2020,9.08
1/17/2020,9.08
1/21/2020,9.08
1/22/2020,9.09
1/23/2020,9.09
1/24/2020,9.09
1/27/2020,9.08
1/28/2020,9.08
1/29/2020,9.08
1/30/2020,9.09
1/31/2020,9.11
2/3/2020,9.08
2/4/2020,9.08
2/5/2020,9.07
2/6/2020,9.05
2/7/2020,9.04
2/10/2020,9.04
2/11/2020,9.06
2/12/2020,9.06
2/13/2020,9.06
2/14/2020,9.06
2/18/2020,9.04
2/19/2020,9.04
2/20/2020,9.02
2/21/2020,9.05
2/24/2020,9.04
2/25/2020,9.04
2/26/2020,9.01
2/27/2020,9.01
2/28/2020,9.01
3/2/2020,9.03
3/3/2020,9.11
3/4/2020,9.12
3/5/2020,9.13
3/6/2020,9.12
3/9/2020,9.03
3/10/2020,8.91
3/11/2020,8.87
3/12/2020,8.65
3/13/2020,8.54
3/16/2020,8.49
3/17/2020,8.34
3/18/2020,8.09
3/19/2020,7.9
3/20/2020,7.92
3/23/2020,7.89
3/24/2020,7.96
3/25/2020,8.04
3/26/2020,8.22
3/27/2020,8.31
3/30/2020,8.29
3/31/2020,8.32
4/1/2020,8.28
4/2/2020,8.28
4/3/2020,8.25
4/6/2020,8.27
4/7/2020,8.34
4/8/2020,8.34
4/9/2020,8.44
4/13/2020,8.45
4/14/2020,8.49
4/15/2020,8.45
4/16/2020,8.45
4/17/2020,8.48
4/20/2020,8.44
4/21/2020,8.38
4/22/2020,8.39
4/23/2020,8.43
4/24/2020,8.43
4/27/2020,8.46
4/28/2020,8.5
4/29/2020,8.54
4/30/2020,8.56
5/1/2020,8.53
5/4/2020,8.53
5/5/2020,8.53
5/6/2020,8.51
5/7/2020,8.54
5/8/2020,8.56
5/11/2020,8.53
5/12/2020,8.55
5/13/2020,8.54
5/14/2020,8.55
5/15/2020,8.53
5/18/2020,8.58
5/19/2020,8.6
5/20/2020,8.64
5/21/2020,8.64
5/22/2020,8.63
5/26/2020,8.68
5/27/2020,8.69
5/28/2020,8.72
5/29/2020,8.74
6/1/2020,8.79
6/2/2020,8.8
6/3/2020,8.83
6/4/2020,8.86
6/5/2020,8.87
6/8/2020,8.91
6/9/2020,8.91
6/10/2020,8.94
6/11/2020,8.85
6/12/2020,8.85
6/15/2020,8.87
6/16/2020,8.87
6/17/2020,8.87
6/18/2020,8.87
6/19/2020,8.87
6/22/2020,8.91
6/23/2020,8.93
6/24/2020,8.9
6/25/2020,8.89
6/26/2020,8.88
6/29/2020,8.88
6/30/2020,8.89
7/1/2020,8.91
7/2/2020,8.92
7/6/2020,8.95
7/7/2020,8.94
7/8/2020,8.97
7/9/2020,8.95
7/10/2020,8.96
7/13/2020,8.96
7/14/2020,8.97
7/15/2020,9
7/16/2020,8.99
7/17/2020,9.01
7/20/2020,9.03
7/21/2020,9.09
